구분자(PK),공구 대분류 코드,공구 대분류,공구 중분류 코드,공구 중분류,공구 이름,과금기준,수량,장소 PK,대여장소명,상세주소,위도,경도,전화번호,평일오픈시간,평일클로즈시간,생성일시,요금,cluster,공구 중분류 new
9999,1,일반공구,9,커터/절단공구,PVC카타,없음,1,13022,도곡1동 주민센터,서울특별시 강남구 도곡동 892-6,37.488238,127.0390246,02-3423-7453,09:00,18:00,2018-11-27 14:06:53,무료,47,커터/절단공구
9816,1,일반공구,9,커터/절단공구,PVC카타,없음,1,13019,대치4동 주민센터,서울특별시 강남구 대치동 928-22,37.4997436,127.0579107,02-3423-8506,09:00,18:00,2018-11-26 10:13:36,무료,47,커터/절단공구
9695,1,일반공구,9,커터/절단공구,PVC카타,없음,1,13016,역삼2동 주민센터 공구대여소,서울특별시 강남구 역삼동 761-26,37.4959857,127.0467983,02-3423-7353,09:00,18:00,2018-11-23 15:32:26,무료,47,커터/절단공구
9585,1,일반공구,9,커터/절단공구,PVC카타,없음,1,13014,세곡동 주민센터,서울특별시 강남구 율현동 278-1,37.469056,127.106917,02-3423-8656,09:00,18:00,2018-11-23 13:22:33,무료,47,커터/절단공구
9497,1,일반공구,9,커터/절단공구,PVC카타,없음,1,13010,청담동주민센터,서울특별시 강남구 청담동 124-1,37.5250639,127.049282,02-3423-7712,09:00,18:00,2018-11-22 10:48:22,무료,47,커터/절단공구
9342,1,일반공구,9,커터/절단공구,PVC카터,없음,2,13008,도곡2동 주민센터,서울특별시 강남구 도곡동 459,37.4837343,127.0464311,02-3423-7554,09:00,18:00,2018-11-20 16:51:46,무료,47,커터/절단공구
9159,1,일반공구,9,커터/절단공구,PVC카터,없음,1,13005,일원본동 주민센터,서울특별시 강남구 일원동 735-3,37.483362,127.0864614,02-3423-8253,09:00,18:00,2018-11-19 11:20:38,무료,47,커터/절단공구
17169,1,일반공구,9,커터/절단공구,pvc파이프커터,없음,1,13364,역삼2동 주민센터,서울특별시 강남구 역삼동 761-26,37.4959674,127.0468034,02-3423-7353,09:00,18:00,2025-02-26 13:13:03,무료,129,커터/절단공구
15044,1,일반공구,9,커터/절단공구,가위,없음,2,343,우리동네 공구도서관(신길5동),서울특별시 영등포구 신길동 422,37.50164,126.90522,02-2670-1304,09:00,18:00,2022-11-01 13:00:36,무료,-1,커터/절단공구
12408,1,일반공구,9,커터/절단공구,가위,없음,3,13166,금천구청년활동공간 청춘삘딩,서울특별시 금천구 시흥대로138길 10-11,37.4721725,126.8992936,070-7777-3745,10:00,20:00,2021-10-01 10:46:47,무료,-1,커터/절단공구
10531,1,일반공구,9,커터/절단공구,가위,1일,1,64,인헌동주민센터 가정용 공구대여소,서울특별시 관악구 남부순환로246가길 20,37.4751153,126.9652589,02-879-4448,09:00,18:00,2020-11-23 13:46:43,300원,-1,커터/절단공구
8974,1,일반공구,9,커터/절단공구,가위,없음,3,102,오류2동 공구대여소,서울특별시 구로구 오류동 172-76,37.4887725,126.8395642,02-2620-7578,09:00,18:00,2018-02-02 13:30:00,무료,-1,커터/절단공구
8512,1,일반공구,9,커터/절단공구,가위(다목적),없음,2,83,광장동 공구대여소,서울특별시 광진구 광장동 248-24,37.546892,127.103025,02-450-1278,09:00,18:00,2018-02-02 13:30:00,무료,-1,커터/절단공구
8539,1,일반공구,9,커터/절단공구,가위(양손_)대(자루),없음,1,85,자양2동 공구대여소,서울특별시 광진구 자양동 646-29,37.5287746,127.0823575,02-450-1629,09:00,18:00,2018-02-02 13:30:00,무료,-1,커터/절단공구
14312,1,일반공구,9,커터/절단공구,가정용 절단기,없음,1,325,신정종합사회복지관,서울특별시 양천구 신정동 919-6,37.5273088,126.8555884,02-2603-1792,09:00,18:00,2022-06-24 14:05:07,무료,134,커터/절단공구
2158,1,일반공구,9,커터/절단공구,각도컷팅기(몰딩겸용),없음,1,464,신사1동 공구도서관,서울특별시 은평구 은평로2길 2,37.59781,126.91177,02-351-5334,09:00,18:00,2018-01-23 17:33:00,무료,-1,커터/절단공구
7994,1,일반공구,9,커터/절단공구,갓다,없음,1,185,망원2동 공구대여소,서울시 마포구 방울내로7길 11,37.5602711,126.9001121,02-3153-6854,09:00,18:00,2018-01-25 11:00:00,무료,-1,커터/절단공구
687,1,일반공구,9,커터/절단공구,갓다,1일,1,67,대학동주민센터 생활공구 대여소,서울특별시 관악구 신림로 111,37.470558,126.9347547,02-879-4810,09:00,18:00,2018-01-23 17:33:00,500원,-1,커터/절단공구
501,1,일반공구,9,커터/절단공구,갓다,1일,1,58,청룡동 공구대여소,서울특별시 관악구 봉천동 1539-1,37.4791252,126.9416757,02-879-4388,09:00,18:00,2018-01-23 17:33:00,300원,-1,커터/절단공구
14894,1,일반공구,9,커터/절단공구,강력 절단기,없음,2,13021,개포3동 주민센터 공구대여소,서울특별시 강남구 개포동 12-6,37.4920887,127.0737229,02-3423-8455,09:00,18:00,2022-09-20 16:32:46,무료,133,커터/절단공구
17163,1,일반공구,9,커터/절단공구,강력절단기,없음,1,13364,역삼2동 주민센터,서울특별시 강남구 역삼동 761-26,37.4959674,127.0468034,02-3423-7353,09:00,18:00,2025-02-26 13:06:24,무료,133,커터/절단공구
16094,1,일반공구,9,커터/절단공구,강력절단기,없음,1,13025,삼성1동 주민센터 공구대여소,서울특별시 강남구 삼성동 161-2,37.5144372,127.0625398,02-3423-7803,09:00,18:00,2023-11-27 10:34:07,무료,133,커터/절단공구
15724,1,일반공구,9,커터/절단공구,강력절단기,없음,1,13338,우리 동네 생활지원센터(마을활력소),삼성로75길 24,37.5032271,127.0562528,02-561-3423,09:00,18:00,2023-06-19 14:48:18,무료,133,커터/절단공구
10190,1,일반공구,9,커터/절단공구,강력절단기,없음,2,13026,삼성2동 주민센터 공구대여소,서울특별시 강남구 삼성동 38-34,37.5112037,127.0459453,02-3423-8208,09:00,18:00,2018-11-27 15:57:42,무료,133,커터/절단공구
10045,1,일반공구,9,커터/절단공구,강력절단기,없음,2,13023,개포2동 주민센터 공구대여소,서울특별시 강남구 개포동 182,37.4897717,127.0689391,02-3423-7758,09:00,18:00,2018-11-27 14:35:48,무료,133,커터/절단공구
9737,1,일반공구,9,커터/절단공구,강력절단기,없음,2,13017,대치1동 주민센터 공구대여소,서울특별시 강남구 대치동 646-2,37.4931723,127.0567135,02-3423-8326,09:00,18:00,2018-11-23 15:51:43,무료,133,커터/절단공구
9689,1,일반공구,9,커터/절단공구,강력절단기,없음,1,13016,역삼2동 주민센터 공구대여소,서울특별시 강남구 역삼동 761-26,37.4959857,127.0467983,02-3423-7353,09:00,18:00,2018-11-23 15:29:29,무료,133,커터/절단공구
9513,1,일반공구,9,커터/절단공구,강력절단기,없음,1,13013,일원1동 주민센터,서울특별시 강남구 일원동 712-3,37.4918388,127.0879628,02-3423-8370,09:00,18:00,2018-11-22 10:51:57,무료,133,커터/절단공구
9338,1,일반공구,9,커터/절단공구,강력절단기,없음,2,13008,도곡2동 주민센터,서울특별시 강남구 도곡동 459,37.4837343,127.0464311,02-3423-7554,09:00,18:00,2018-11-20 16:49:44,무료,133,커터/절단공구
9317,1,일반공구,9,커터/절단공구,강력절단기,없음,2,13007,개포4동 주민센터,서울특별시 강남구 개포동 1211-4,37.4788568,127.0516419,02-3423-7854,09:00,18:00,2018-11-20 16:37:19,무료,133,커터/절단공구
9249,1,일반공구,9,커터/절단공구,강력절단기,없음,1,13009,수서동 주민센터,서울특별시 강남구 수서동 723,37.4867306,127.1053898,02-3423-8581,09:00,18:00,2018-11-20 16:08:16,무료,133,커터/절단공구
9202,1,일반공구,9,커터/절단공구,강력절단기,없음,1,13006,역삼1동 주민센터 공구대여소,서울특별시 강남구 역삼동 829-20,37.4954737,127.0333704,02-3423-8624,09:00,18:00,2018-11-19 16:38:38,무료,133,커터/절단공구
9155,1,일반공구,9,커터/절단공구,강력절단기,없음,1,13005,일원본동 주민센터,서울특별시 강남구 일원동 735-3,37.483362,127.0864614,02-3423-8253,09:00,18:00,2018-11-19 11:18:36,무료,133,커터/절단공구
9993,1,일반공구,9,커터/절단공구,강력절단기(45cm),없음,1,13022,도곡1동 주민센터,서울특별시 강남구 도곡동 892-6,37.488238,127.0390246,02-3423-7453,09:00,18:00,2018-11-27 13:59:55,무료,-1,커터/절단공구
9488,1,일반공구,9,커터/절단공구,강력절단기45CM,없음,2,13010,청담동주민센터,서울특별시 강남구 청담동 124-1,37.5250639,127.049282,02-3423-7712,09:00,18:00,2018-11-22 10:46:12,무료,-1,커터/절단공구
15670,1,일반공구,9,커터/절단공구,고지가위,1일,1,258,성북동 공구대여소,서울특별시 성북구 성북동 188-18,37.5911237,127.0032875,02-2241-5004,09:00,18:00,2023-05-26 09:39:11,2000원,-1,커터/절단공구
15653,1,일반공구,9,커터/절단공구,그라인더,없음,1,13042,응암1동주민센터 공구대여소,서울특별시 은평구 응암동 96-3,37.6006884,126.926813,02-351-5215,09:00,18:00,2023-05-10 16:59:31,무료,303,커터/절단공구
9547,1,일반공구,9,커터/절단공구,그라인더날,없음,2,13013,일원1동 주민센터,서울특별시 강남구 일원동 712-3,37.4918388,127.0879628,02-3423-8370,09:00,18:00,2018-11-22 11:02:51,무료,-1,커터/절단공구
14200,1,일반공구,9,커터/절단공구,길이조절 양손 전지가위,1일,1,2431,화곡1동 주민센터 공구대여소,서울특별시 강서구 화곡동 425-13,37.5303331,126.8414902,02-2600-7525,09:00,18:00,2022-06-23 14:02:14,1000원,140,커터/절단공구
7953,1,일반공구,9,커터/절단공구,날개페퍼(4″),없음,1,183,두꺼비 공구함,서울 마포구 월드컵로 5길 11,37.5551333,126.9123789,02-3153-6786,09:00,18:00,2018-01-25 11:00:00,무료,-1,커터/절단공구
16818,1,일반공구,9,커터/절단공구,낫,없음,2,13399,공릉1동 주민센터,서울특별시 노원구 동일로186길 3-24,37.624874,127.073838,02-2116-2495,09:00,18:00,2024-06-27 20:39:04,무료,36,커터/절단공구
16717,1,일반공구,9,커터/절단공구,다목적 가위,1일,1,13393,화곡2동주민센터,곰달래로37길 13,37.531817,126.854613,02-2600-7555,09:00,18:00,2024-06-17 10:19:56,500원,146,커터/절단공구
15910,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,13220,미아동주민센터,서울특별시 강북구 미아동 197-1,37.6270736,127.0269791,02-3778-4054,09:00,18:00,2023-07-28 16:09:26,무료,146,커터/절단공구
14511,1,일반공구,9,커터/절단공구,다목적 가위,없음,2,499,신당5동 공구도서관,서울특별시 중구 신당동 80-70,37.5625561,127.021512,02-3298-6844,10:00,17:00,2022-06-28 22:41:34,무료,146,커터/절단공구
14341,1,일반공구,9,커터/절단공구,다목적 가위,없음,2,13215,삼양동 주민센터,서울특별시 강북구 미아동 762-20,37.6250518,127.0197725,02-3778-4004,09:00,18:00,2022-06-24 15:47:27,무료,146,커터/절단공구
14226,1,일반공구,9,커터/절단공구,다목적 가위,없음,2,13216,수유3동 공구대여소,"서울특별시 강북구 수유동 223-8, 2층민원행정팀",37.638715,127.023125,02-3778-4757,09:00,18:00,2022-06-23 15:00:08,무료,146,커터/절단공구
11396,1,일반공구,9,커터/절단공구,다목적 가위,1일,2,2436,화곡3동 주민센터 공구대여소,서울특별시 강서구 강서로33가길 17,37.5425392,126.8384231,02-2600-7565,09:00,18:00,2020-11-27 09:45:34,500원,146,커터/절단공구
11178,1,일반공구,9,커터/절단공구,다목적 가위,1일,2,237,양재2동반딧불센터,서울특별시 서초구 양재동 323-1,37.47065,127.04128,02-2155-7922,10:00,18:00,2020-11-25 15:47:42,10000원,146,커터/절단공구
11083,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,13033,위례동주민센터,서울특별시 송파구 장지동 882,37.4812034,127.1439126,02-2147-4950,09:00,18:00,2020-11-25 14:17:01,무료,146,커터/절단공구
10000,1,일반공구,9,커터/절단공구,다목적 가위,없음,3,13022,도곡1동 주민센터,서울특별시 강남구 도곡동 892-6,37.488238,127.0390246,02-3423-7453,09:00,18:00,2018-11-27 14:07:21,무료,146,커터/절단공구
8088,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,37,미아동 공구대여소,"서울시 강북구 솔매로49길 14, 1층 (미아동)",37.6273059,127.0161918,02-3778-4052,09:00,18:00,2018-02-02 11:30:00,무료,146,커터/절단공구
8215,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,196,솔샘문화정보도서관 공구대여소,서울특별시 강북구 솔샘로 177,37.62049,127.01239,02-944-3151,09:00,18:00,2018-02-02 11:30:00,무료,146,커터/절단공구
8196,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,195,청소년문화정보도서관 공구대여소,서울특별시 강북구 삼양로54길 68,37.6231,127.02156,02-944-3142,09:00,18:00,2018-02-02 11:30:00,무료,146,커터/절단공구
8254,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,199,태양부동산 공구대여소,서울특별시 강북구 도봉로20가길 12,37.61912,127.03,02-980-5877,09:00,18:00,2018-02-02 11:30:00,무료,146,커터/절단공구
8299,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,202,두산위브부동산 공구대여소,서울특별시 강북구 덕릉로41길 15,37.63566,127.03081,02-990-4585,09:00,18:00,2018-02-02 11:30:00,무료,146,커터/절단공구
8284,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,201,황금부동산 공구대여소,서울특별시 강북구 노해로11길 43,37.63878,127.02015,02-906-6700,09:00,18:00,2018-02-02 11:30:00,무료,146,커터/절단공구
6650,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,190,신촌동 생활공구대여소,서울특별시 서대문구 창천동 4-62,37.5578022,126.9395129,02-330-8051,09:00,18:00,2018-01-23 17:33:00,무료,146,커터/절단공구
1139,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,212,금강공인중개사사무소,서울특별시 관악구 승방3길 2,37.47354,126.9807,02-584-8942,10:00,19:00,2018-01-23 17:33:00,무료,146,커터/절단공구
4085,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,266,거여1동 주민센터,서울특별시 송파구 오금로 53길 32,37.49694,127.1433,02-2147-4060,09:00,18:00,2018-01-23 17:33:00,무료,146,커터/절단공구
6875,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,221,경록공인중개사사무소,서울특별시 관악구 신림로22길 14,37.47195,126.93557,02-878-4989,10:00,19:00,2018-01-23 17:33:00,무료,146,커터/절단공구
4005,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,264,풍납1동 주민센터,서울특별시 송파구 천호대로 152길 7,37.53808,127.12208,02-2147-4000,09:00,18:00,2018-01-23 17:33:00,무료,146,커터/절단공구
4845,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,285,잠실3동 주민센터,서울특별시 송파구 잠실동 27-4,37.5133,127.09438,02-2147-4660,09:00,18:00,2018-01-23 17:33:00,무료,146,커터/절단공구
4805,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,284,잠실2동 주민센터,서울특별시 송파구 올림픽로 159,37.5119,127.08854,02-2147-4630,09:00,18:00,2018-01-23 17:33:00,무료,146,커터/절단공구
1399,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,220,하나로공인중개사사무소,서울특별시 관악구 남부순환로172길 12,37.48325,126.92511,02-853-8883,10:00,19:00,2018-01-23 17:33:00,무료,146,커터/절단공구
1124,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,211,지인공인중개사사무소,서울특별시 관악구 인헌길 25,37.47437,126.96696,02-886-4744,10:00,19:00,2018-01-23 17:33:00,무료,146,커터/절단공구
4925,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,287,잠실6동 주민센터,서울특별시 송파구 올림픽로 35길 120,37.51812,127.10064,02-2147-4720,09:00,18:00,2018-01-23 17:33:00,무료,146,커터/절단공구
4245,1,일반공구,9,커터/절단공구,다목적 가위,없음,1,270,방이1동 주민센터,서울특별시 송파구 위례성대로 16길 22,37.51098,127.12391,02-2147-4180,09:00,18:00,2018-01-23 17:33:00,무료,146,커터/절단공구
4205,1,일반공구,9,커터/절단공구,다목적 가위,없음,2,269,마천2동 주민센터,서울특별시 송파구 마천로 287,37.49684,127.14855,02-2147-4150,09:00,17:00,2018-01-23 17:33:00,무료,146,커터/절단공구
4485,1,일반공구,9,커터/절단공구,다목적 가위,없음,0,276,석촌동 주민센터,서울특별시 송파구 백제고분로37길 16,37.503592,127.1037,02-2147-4360,09:00,18:00,2018-01-23 17:33:00,무료,146,커터/절단공구
